,Total investment,Gross national savings,General government revenue,General government total expenditure,General government net lending/borrowing,General government primary net lending/borrowing,General government net debt,General government gross debt,Current account balance,GDP GROWTH,Exports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Imports of goods and services (% of GDP),Expense (% of GDP),Domestic credit to private sector (% of GDP),Research and development expenditure (% of GDP),Tax revenue (% of GDP)
7705,14.953,35.522,26.905,24.933,-1.871,0.558,46.912,58.315,-0.414,0.156000001,26.5005732,7.606533604,21.41613779,31.98260207,24.99898726,0.511330009,18.36447299
7706,14.639,34.904,26.959,27.285,-2.758,-0.498,51.026,60.997,1.607,0.744431645,27.810397,7.881988709,21.74690826,32.15719303,25.37911415,0.432370007,17.91511436
7707,17.423,33.652,25.6,28.873,-4.668,-2.109,57.519,68.307,-0.837,-6.262976819,25.20863144,9.756406361,20.80864526,34.62129263,27.82875633,0.44749999,18.51546808
7708,,,,,,,,,,0,0,0,0,0,0,0,0
7709,,,,,,,,,,0,0,0,0,0,0,0,0
7710,,,,,,,,,,0,0,0,0,0,0,0,0
7711,,,,,,,,,,0,0,0,0,0,0,0,0
7712,,,,,,,,,,0,0,0,0,0,0,0,0
7713,,,,,,,,,,0,0,0,0,0,0,0,0
7714,,,,,,,,,,0,0,0,0,0,0,0,0
7715,,,,,,,,,,0,0,0,0,0,0,0,0
7716,,,,,,,,,,9.138582275,0,0,0,0,0,0,0
7717,,,,,,,,,,3.091293973,0,0,0,0,0,0,0
7718,,,,,,,,,,1.600000006,0,0,0,0,0,0,0
7719,,,30.404,33.212,,,,,,-0.492000004,0,0,0,0,0,0,0
7720,36.68,,29.509,31.832,7.152,,,,-5.294,-11.2,0,0,0,0,0,0,0
7721,12.274,,22.531,26.2,-11.952,,,,-6.365,-2.300000005,0,0,0,0,0,0,0
7722,15.197,,22.862,24.355,-4.473,,,,1.468,-5.199999992,0,0,0,0,0,0,0
7723,20.206,,25.375,27.962,-1.77,,,,-0.157,-0.900000006,0,0,0,0,0,0,0
7724,19.205,,22.68,24.457,-1.571,,,,-5.615,1.700000004,0,0,0,0,0,0,0
7725,16.132,,21.706,22.213,-2.049,-1.762,,15.333,-3.168,5.199999997,27.10911827,0,30.08947309,0,0,0,0
7726,17.716,,21.24,27.887,-3.039,-2.493,,18.001,-0.542,4.3,22.56421953,0,22.85373525,0,0,0,0
7727,14.582,,23.313,23.865,-2.907,-2.429,,18.382,-0.762,4.300000003,18.17908919,0,18.43976962,0,0,0,0
7728,16.488,,19.17,25.446,-3.657,-3.212,,29.479,3.178,3.834999999,24.66270426,0,19.39132572,0,0,0.360630006,0
7729,17.831,,19.008,22.334,-3.278,-2.885,,44.838,1.269,4.16383825,29.67510608,0,27.1011715,0,0,0.34544,0
7730,17.675,,18.702,22.336,-6.315,-6.018,,41.633,2.284,3.973488192,30.92044509,0,28.03407962,0,0,0.293559998,0
7731,17.352,,17.494,18.842,-4.872,-4.621,,31.412,5.057,4.232627382,38.23758635,0,32.22168834,0,0,0.268249989,0
7732,20.343,,19.314,18.514,-3.741,-3.534,,26.877,5.714,7.449000605,41.78988663,0,34.80578256,0,0,0.270410001,0
7733,23.077,,20.151,18.295,-3.521,-3.331,,21.012,6.39,6.950007197,37.80902948,0,31.71622895,0,0,0.237409994,0
7734,23.452,,20.591,20.105,2.722,2.87,,13.539,8.103,7.451418476,36.51368764,0,30.95760453,0,0,0.223949999,0
7735,23.369,,22.726,22.45,3.554,3.675,,9.555,6.464,9.473005305,39.67092941,0,34.74326357,0,0,0.217209995,0
7736,24.83,,27.76,27.803,5.971,6.057,,8.333,8.877,9.029161017,41.1685228,0,38.57946923,0,0,0.193540007,0
7737,24.574,,26.716,27.562,1.819,1.88,,7.301,4.196,8.050933328,34.66263094,0,34.01051126,0,0,0.203150004,0
7738,26.679,,25.705,28.334,2.561,2.597,,6.61,4.579,7.597167961,24.2754046,0,24.98046521,0,0,0.154300004,0
7739,29.1,,22.936,25.129,5.11,5.128,,6.331,4.622,7.525139894,23.66939409,13.77974465,25.97407863,14.31219582,0,0.148770005,12.36625676
7740,30.916,,22.755,24.455,5.885,5.797,,6.757,1.791,7.102444887,19.26736572,13.20880267,24.96058928,14.25803631,0,0.15512,13.17440777
7741,27.674,,22.662,22.908,2.151,2.037,,6.228,1.798,7.29655037,18.62993168,11.84143336,23.73697391,15.14904293,9.327726663,0.155000001,13.80047989
7742,27.707,,24.79,23.352,1.898,1.781,,6.087,2.568,6.873838441,16.04444803,9.283093562,20.31463112,14.96941549,10.02973161,0.153349996,13.47039298
7743,24.698,,35.093,44.091,-0.277,-0.403,,6.724,1.046,7.218773508,13.76629135,8.751881967,16.98421731,15.06509283,10.30962587,0.164969996,13.55775403
7744,24.094,,35.524,36.266,0.704,0.556,,8.192,0.249,5.9321508,12.33306571,8.130886695,16.85923133,14.33491916,11.75377345,0.17238,13.43296306
7745,29.526,,35.935,37.135,1.148,0.905,,19.274,2.422,4.395274633,20.74806549,13.87574254,27.03659386,14.27213208,15.78992133,0.148340002,11.6417474
7746,42.351,,39.508,33.253,1.972,1.561,,19.714,-6.829,5.879742873,26.84105393,17.52417965,44.36450798,16.32339462,22.67634714,0.124499999,14.09419218
7747,40.522,,42.631,39.82,-0.326,-0.458,,28.36,-5.619,5.981561944,28.29800251,14.52573596,44.22032423,16.73948164,28.86499317,0.113770001,12.61622704
7748,38.674,,42.008,43.983,-3.273,-3.371,,37.621,-5.021,1.995585078,24.17831559,12.86772974,37.66087431,21.01230777,35.49648121,0.139259994,14.78586791
7749,,32.353,,,,,,,0.955,-11.39980671,31.02948284,11.24014932,39.10101498,0,31.97196713,0,0
7750,,28.779,,,,,,,12.34,4.377956677,33.30331232,26.84563758,35.35474732,0,31.37526268,0,0
7751,,21.054,,,,,,,10.34,1.979883115,36.65577433,6.672545561,38.82534405,0,29.52614379,0,0
7752,,17.829,,,,,,,7.984,3.009629254,50.87010802,1.65334803,62.80324989,0,29.9382769,0,0
7753,,27.583,,,,,,,15.127,9.574991485,54.11173886,5.516400108,58.39436423,0,28.05328869,0,0
7754,,25.86,,,,,,,1.062,1.001623321,45.71919033,1.066152858,64.80938416,0,27.34568343,0,0
7755,,18.653,,,,,,,4.756,-0.150463359,32.61720192,4.766141332,60.81210779,0,29.52528608,0,0
7756,,25.497,,,,,,,9.51,-2.893934724,33.56396867,16.03939501,60.27415144,0,30.20541775,0,0
7757,,20.139,23.965,33.21,,,,,1.697,-1.692882838,33.3151911,8.760230373,56.39211418,0,30.9420658,0,0
7758,,21.124,31.619,32.526,,,,,7.605,1.531893521,35.0828111,7.748049052,59.00850492,0,31.28099821,0,0
7759,,25.935,35.771,31.933,,,,,2.742,11.6956998,44.16004856,4.759441283,68.41519551,19.69244777,33.97480904,0,20.18513835
7760,,21.264,31.616,33.892,-2.807,-1.989,,15.908,-2.728,3.14763848,40.01334223,6.469135802,54.20947298,0,30.37389371,0,0
7761,,17.543,24.279,30.647,-2.323,-1.442,,21.036,-2.562,2.585413728,42.78544013,4.058441558,51.85372643,0,35.88219663,0,0
7762,,15.001,24.746,27.667,-3.669,-2.863,,20.274,-1.268,0.735447995,43.15310141,3.56585692,51.81736134,0,35.36552347,0,0
7763,,18.511,31.03,42.217,-1.493,-0.849,,21.599,-3.478,9.081466093,42.5158065,2.302560792,50.35656521,0,33.88821497,0,0
7764,,20.721,27.005,32.869,-2.586,-1.93,,24.062,-2.153,1.003945041,41.88459199,2.229701304,50.07691482,20.68114335,32.91310414,0,17.90147748
7765,,29.253,35.67,27.73,-1.777,-1.225,,23.058,-1.229,2.327335416,43.1130137,0.906344411,49.82876712,22.19520548,34.17061644,0,18.57191781
7766,,32.029,33.566,30.989,-0.507,-0.047,,22.943,0.342,4.906812678,48.91159906,2.830702232,47.28532557,20.3252547,30.96921471,0,18.09150161
7767,,25.834,24.301,28.79,-6.646,-5.999,,28.046,2.379,1.176854361,42.29078841,3.282159873,52.45014501,19.13774031,32.46386821,0,17.73552187
7768,,28.683,26.847,26.105,-0.552,0.206,,30.619,-6.92,0.337293222,37.37750412,1.998974885,53.85482612,18.81594542,35.95987628,0,17.12485185
7769,,34.25,32.743,28.293,-6.276,-5.563,,36.108,1.259,5.924809057,39.17897492,2.537688442,47.97681686,0,31.54611255,0,0
7770,,29.135,27.305,31.899,-3.326,-2.575,,37.036,-1.361,-3.397582489,37.95624333,3.577554521,49.81590181,0,33.43318837,0,0
7771,,29.136,29.508,30.99,-3.634,-2.762,,38.806,-6.076,-5.198318759,42.31116461,1.963567542,49.38855908,0,37.09012667,0,0
7772,16.846,29.313,32.347,32.175,-1.348,-0.43,,38.264,-8.058,4.288335117,43.27651269,3.016241299,48.2914769,0,38.54497072,0,0
7773,23.238,35.623,34.385,31.914,0.8,1.725,,30.412,-2.78,3.987392802,45.59958827,1.418918919,53.10638924,0,39.79175306,0,0
7774,24.119,40.753,37.625,33.53,1.857,2.667,,26.274,-9.153,5.305326473,45.38333179,1.199200533,54.79048855,0,43.59995365,0,0
7775,28.547,41.745,37.662,39.267,0.486,1.181,,22.162,-6.054,8.460697472,41.27255148,2.040816327,48.26891033,0,42.44131575,0,0
7776,32.893,36.122,33.134,35.949,0.276,0.891,,19.481,-6.606,2.875892288,41.58758365,3.935483871,48.58406745,0,43.79495633,0,0
7777,41.74,37.028,31.418,34.879,-0.043,0.538,,21.213,-10.676,5.600991821,46.47779096,4.841713222,59.29706162,0,55.05525116,0,0
7778,41.641,25.957,24.584,33.269,-0.846,-0.343,,21.124,-8.178,3.037303541,50.55566973,4.29706573,57.93350933,20.98107719,64.83207945,0,16.49619805
7779,37.007,23.726,26.359,31.099,-2.628,-2.115,,20.223,-6.195,1.258867203,48.71838267,2.762694695,55.10492953,23.24589205,67.58730771,0,16.19453505
7780,28.725,28.236,31.117,39.361,-2.192,-1.615,,21.299,-8.051,3.1398029,45.6062695,0.873793105,51.39249692,22.6612002,69.3541401,0,16.44234816
7781,24.088,24.487,28.139,37.991,-1.7,-1.031,,19.28,-6.76,1.010047687,51.31066139,1.347403629,53.14096827,22.74231358,73.70882013,0,17.3819159
7782,27.392,33.467,26.094,36.443,-0.246,0.529,,18.63,-3.477,0.463390415,51.68219606,1.458933718,54.72856107,21.89101992,72.62001208,0,18.22981783
7783,24.267,22.008,21.78,31.58,1.438,2.203,,20.264,7.769,3.136867294,51.42723756,0.798863838,53.9629185,23.03283473,75.69354454,0,18.33757009
7784,32.9,6.635,14.885,22.949,-8.997,-8.119,,37.709,0.321,0.366522075,46.03361914,2.483268757,67.01357068,24.04319645,72.50271927,0,16.90670876
7785,23.673,6.818,11.223,19.686,-0.742,0.33,,43.726,3.372,4.688756366,48.86609135,0.842069084,60.67739384,25.55731386,69.13405375,0,16.80018534
7786,27.861,12.624,8.493,21.766,-1.2,-0.768,,52.629,-4.436,6.317305384,47.65989735,3.084526244,57.86445215,26.92893802,64.4838641,0,17.12917198
7787,26.8,,6.394,36.67,6.255,7.169,,45.261,12.19,2.900230273,41.59687215,2.330963796,56.74393681,25.62151226,61.49852496,0,17.8372705
7788,24.437,,8.72,18.725,2.811,3.688,,45.096,13.605,3.241187655,50.34527687,2.762520194,49.03769195,27.8408806,59.08729478,0,17.59466055
7789,39.311,,4.3,9.311,-1.974,-1.141,,47.533,2.716,-4.992491429,15.69823404,5.329350731,47.26815275,34.03958867,60.21145397,0,14.04025579
7790,24.25,9.664,,,,,,,7.411,2.932493218,,,,,,,
7791,22.504,7.065,,,,,,,5.661,2.932493218,,,,,,,
7792,25.452,8.628,,,,,,,-4.848,2.932493218,,,,,,,
7793,11.42,9.317,,,,,,,6.028,2.932493218,,,,,,,
7794,18.113,9.66,,,,,,,8.725,2.932493218,,,,,,,
7795,19.154,6.311,,,,,,,6.209,2.932493218,,,,,,,
7796,20.809,7.821,,,,,,,-3.264,2.932493218,,,,,,,
7797,25.185,8.662,,,,,,,-2.967,2.932493218,,,,,,,
7798,27.882,8.656,,,-9.245,-5.845,,,-9.174,2.932493218,,,,,,,
7799,12.699,5.487,,,-0.907,4.466,,,5.46,2.932493218,,,,,,,
7800,10.218,8.158,,,3.838,8.859,,,17.466,2.932493218,,,,,,,
7801,18.68,10.438,,,-2.276,1.885,,,3.604,2.932493218,,,,,,,
7802,23.721,13.831,,,-6.368,-2.379,,,-6.214,2.932493218,,,,,,,
7803,18.75,10.768,,,-2.921,1.698,,,-3.329,2.932493218,,,,,,,
7804,14.156,11.026,,,-11.187,-6.058,,,4.495,2.932493218,,,,,,,
7805,18.114,11.35,,,-5.864,0.343,,,2.759,2.932493218,,,,,,,
7806,16.555,15.69,,,7.94,12.831,,,12.744,2.932493218,,,,,,,
7807,27.673,17.813,,,2.577,5.585,,,4.356,2.932493218,,,,,,,
7808,30.66,18.908,15.918,16.017,-4.489,-0.608,,30.655,-4.826,2.932493218,,,,,,,
7809,26.517,24.99,15.456,16.702,0.743,4.584,,29.564,2.166,2.932493218,,,,,,,
7810,24.17,25.467,16.183,17.788,4.45,7.53,,27.7,10.079,2.932493218,,,,,,,
7811,27.524,26.779,17,19.192,-4.593,-1.195,,30.729,1.611,2.932493218,,,,,,,
7812,21.159,24.757,17.892,19.747,-1.482,3.735,,48.177,7.977,2.932493218,,,,,,,
7813,15.217,24.071,19.638,22.196,0.171,5.383,,56.029,14.096,2.932493218,,,,,,,
7814,21.798,23.814,19.291,19.441,2.47,6.227,,41.783,13.825,2.932493218,,,,,,,
7815,23.004,25.821,19.672,20.625,4.095,7.07,,34.913,17.749,2.932493218,,,,,,,
7816,26.922,27.006,20.734,20.534,-1.605,0.483,,25.658,14.823,2.932493218,,,,,,,
7817,30.34,34.911,20.558,22.297,-2.815,-1.191,,26.364,5.782,2.932493218,,,,,,,
7818,26.826,28.925,20.933,21.38,-3.461,-2.015,,20.311,10.202,2.932493218,,,,,,,
7819,25.797,32.042,20.15,24.975,-8.686,-7.222,,27.574,0.16,2.932493218,,,,,,,
7820,21.972,34.668,21.47,23.721,-4.739,-3.173,,37.706,1.755,2.932493218,,,,,,,
7821,23.072,33.375,20.323,21.224,-8.244,-6.079,,52.476,5.164,2.932493218,,,,,,,
7822,23.793,35.373,18.004,23.466,-9.852,-6.545,,58.42,0.694,2.932493218,,,,,,,
7823,31.689,33.505,18.493,24.457,-10.349,-7.485,,85.381,1.778,2.932493218,,,,,,,
7824,19.719,33.651,17.738,22.755,-9.8,-7.482,,84.826,2.289,2.932493218,,,,,,,
7825,19.431,30.944,19.19,24.174,-8.064,-6.822,,129.765,-12.795,2.932493218,,,,,,,
7826,10.246,31.829,19.067,22.231,-8.463,-7.672,,138.408,-3.427,2.932493218,,,,,,,
7827,5.111,31.327,19.565,21.529,-13.273,-13.098,,133.61,7.513,2.932493218,,,,,,,
7828,,33.775,19.547,20.573,-30.276,-30.275,,174.542,8.437,2.932493218,,,,,,,
7829,,35.497,19.648,20.05,-10.005,-9.982,,201.394,6.577,2.932493218,,,,,,,
7830,,36.485,18.571,21.46,-5.011,-4.926,,319.088,-8.02,2.932493218,,,,,,,
7831,15.716,,,,,,,,-1.599,2.932493218,,,,,,,
7832,15.716,,,,,,,,-4.197,2.932493218,,,,,,,
7833,15.716,,,,,,,,-2.635,2.932493218,,,,,,,
7834,15.716,,,,,,,,-1.946,2.932493218,,,,,,,
7835,15.716,,,,,,,,-1.602,2.932493218,,,,,,,
7836,15.716,,,,,,,,-4.951,2.932493218,,,,,,,
7837,15.716,,,,,,,,-3.441,2.932493218,,,,,,,
7838,15.716,,,,,,,,-2.6,2.932493218,,,,,,,
7839,15.716,,,,,,,,-2.607,2.932493218,,,,,,,
7840,14.94,,,,,,,,-7.308,2.932493218,,,,,,,
7841,5.006,,,,,,,,-3.152,2.932493218,,,,,,,
7842,11.025,,,,,,,,-1.375,2.932493218,,,,,,,
7843,14.022,,,,,,,,-0.062,2.932493218,,,,,,,
7844,26.586,,,,,,,,-8.335,2.932493218,,,,,,,
7845,27.878,,,,,,,,-9.038,2.932493218,,,,,,,
7846,29.661,,,,,,,,-10.029,2.932493218,,,,,,,
7847,30.708,,,,,,,,-6.443,2.932493218,,,,,,,
7848,30.943,,,,,,,,-4.475,2.932493218,,,,,,,
7849,31.725,,,,-0.099,0.348,,,-3.971,2.932493218,,,,,,,
7850,30.174,,,,-1.246,-0.788,,,3.23,2.932493218,,,,,,,
7851,32.347,,,,-1.605,-0.979,,24.755,2.147,2.932493218,,,,,,,
7852,34.059,,,,-2.192,-1.458,,25.42,2.228,2.932493218,,,,,,,
7853,36.303,,,,-1.855,-1.071,,27.711,-1.407,2.932493218,,,,,,,
7854,38.747,,,,-2.559,-1.738,,29.835,-3.844,2.932493218,,,,,,,
7855,36.551,,,,-0.15,0.58,,29.363,-2.53,2.932493218,,,,,,,
7856,36.853,,,,-0.954,-0.383,,28.669,-0.765,2.932493218,,,,,,,
7857,37.642,,,,0.201,0.792,,30.248,-0.194,2.932493218,,,,,,,
7858,43.042,,,,-1.739,-0.939,,32.21,-7.104,2.932493218,,,,,,,
7859,39.642,,,,-0.447,0.368,,31.045,-8.646,2.932493218,,,,,,,
7860,40.514,,37.093,44.767,-4.824,-3.932,,36.348,-5.122,2.932493218,,,,,,,
7861,37.676,,32.582,34.774,-2.251,-1.324,,36.848,-2.986,2.932493218,,,,,,,
7862,33.259,,27.085,33.343,-0.901,-0.06,,35.777,0.136,2.932493218,,,,,,,
7863,30.644,,24.591,30.857,-5.462,-4.483,,38.33,4.748,2.932493218,,,,,,,
7864,29.884,,27.177,28.707,-5.964,-4.755,,41.413,3.64,2.932493218,,,,,,,
7865,29.97,,28.838,31.383,-5.017,-3.665,,43.642,3.7,2.932493218,,,,,,,
7866,31.825,,25.845,30.503,-4.983,-3.403,,46.116,-0.861,2.932493218,,,,,,,
7867,31.6,,27.918,29.995,-3.164,-1.625,,47.548,0.248,2.932493218,,,,,,,
7868,31.94,,27.048,29.827,-1.964,-0.411,,46.32,-0.596,2.932493218,,,,,,,
7869,31.888,,25.098,27.556,-1.026,0.502,,43.712,1.903,2.932493218,,,,,,,
7870,31.802,,23.134,27.613,-0.402,1.004,,41.291,3.711,2.932493218,,,,,,,
7871,32.11,,25.258,32.631,-2.889,-1.553,,41.668,4.392,2.932493218,,,,,,,
7872,,,,,,,,,,0,0,0,0,0,0,0,0
7873,,,,,,,,,,0,0,0,0,0,0,0,0
7874,,,,,,,,,,0,0,0,0,0,0,0,0
7875,,,,,,,,,,0,0,0,0,0,0,0,0
7876,,,,,,,,,,0,0,0,0,0,0,0,0
7877,,,,,,,,,,0,0,0,0,0,0,0,0
7878,,,,,,,,,,0,0,0,0,0,0,0,0
7879,,,,,,,,,,0,0,0,0,0,0,0,0
7880,,,,,,,,,,0,0,0,0,0,0,0,0
7881,,,,,,,,,,0,0,0,0,0,0,0,0
7882,,18.273,16.363,26.636,,,,,,0,0,0,0,0,0,0,0
7883,,10.409,18.981,24.743,,,,,,0,0,0,0,0,0,0,0
7884,,17.642,13.725,24.63,,,,,,0,0,0,0,0,0,0,0
7885,,16.332,12.967,25.763,,,,,,0,0,0,0,0,0,0,0
7886,40.263,20.11,11.155,25.182,,,,,-29.547,0,14.54296064,0,71.91291809,0,0,0,0
7887,38.059,22.051,18.388,24.127,,,,,-31.665,7.118511824,17.12257829,0,74.36334836,0,0,0,0
7888,36.462,23.938,29.78,30.698,,,,,-30.974,1.215150773,16.01360863,0,73.25492726,0,0,0,0
7889,35.042,24.959,32.722,34.224,,,,,-31.417,14.66722516,17.29613277,7.087005912,73.04111921,0,0,0,0
7890,34.468,18.618,26.499,34.27,,,,,-26.447,14.33420348,18.05398496,5.579645058,70.93760755,0,18.02951829,0,0
7891,42.876,25.902,28.309,28.248,,,,,-34.761,8.280429404,17.59692826,5.544391804,78.74836112,0,21.37201583,0,0
7892,31.503,32.736,37.776,31.689,,,,20.024,-19.856,-8.556183291,20.51650593,2.798198924,67.12258902,0,21.48865504,0,0
7893,29.578,26.369,33.276,30.489,,,,22.159,-20.678,-9.310638168,15.38327047,1.222784759,67.342708,0,21.41060796,0,0
7894,26.169,22.618,30.227,30.783,,,,20.87,-13.654,-12.48919176,13.43720119,5.70951586,62.81568142,0,24.19652143,0,0
7895,28.805,22.221,31.116,35.317,,,,20.655,-26.978,14.01586549,12.98135081,4.403032217,63.41733871,0,21.69313754,0,0
7896,25.016,21.906,32.01,34.162,,,,21.091,-34.496,21.92523949,12.96517564,3.004174986,68.15841498,0,23.11760672,0,0
7897,24.217,22.356,34.947,36.769,,,,23.995,-26.634,11.29065118,14.11124334,4.107250707,69.72511072,8.149382239,26.4462262,0,4.656946705
7898,21.598,17.604,38.555,37.369,,,,19.252,-23.063,-0.996556103,13.76699138,3.842341256,68.87048221,9.642710443,26.21735483,0,4.22383406
7899,20.718,10.227,33.166,40.349,,,,23.718,-7.196,3.788281521,18.33485221,1.859743794,73.66439122,9.367357171,22.86742796,0.197229996,4.386501481
7900,18.766,10.766,36.715,41.247,,,,22.978,5.206,7.429182255,15.93620048,9.889997887,63.54371854,11.57553455,17.57291999,0.14914,4.618942578
7901,18.611,3.488,25.004,35.215,-7.675,,,23.964,-14.061,8.593490879,14.0161025,2.753934851,61.13509034,9.468274426,19.53363221,0.356460005,4.690530074
7902,19.847,8.25,26.145,30.203,-2.192,,,22.718,-13.499,5.777362056,14.12281155,3.749157276,54.37483861,8.490556814,21.35953044,0.361559987,5.017446342
7903,16.662,2.5,25.333,29.84,-6.258,,,26.285,-18.501,9.600808489,16.08603535,2.877243585,51.16349756,7.878860413,22.95771736,0,4.913580294
7904,19.482,6.993,29.903,36.218,-6.266,,,29.801,-14.916,6.096456563,15.32633269,2.779087683,51.60299466,6.665091572,24.04757288,0,4.215212313
7905,22.694,5.033,23.9,30.797,-1.529,,,30.231,-14.773,4.698569866,15.61984388,1.724399336,50.65147423,6.978605074,24.11996857,0.454340011,4.435940408
7906,22.529,7.105,23.644,27.78,-2.545,,,33.952,-13.586,-0.157866651,15.82306983,1.7329851,51.91676734,7.442273715,27.3246796,0,5.192409364
7907,25.088,-4.536,10.68,19.43,-4.658,,,37.071,-13.879,3.721299671,16.06238012,1.431611458,54.71858807,6.943436578,32.60104707,0,5.076133219
7908,25.253,-3.028,7.561,16.068,-2.077,,,31.027,-13.907,8.86461882,14.3267945,-0.219106605,51.09571968,6.684257579,36.52793214,0,5.313889878
7909,27.573,0.706,3.488,8.392,-2.78,,,31.785,-13.207,1.419367563,15.72420635,0.212570934,52.72445437,7.465832945,41.7423779,0,5.740722013
7910,28.327,4.555,6.417,14.264,-2.458,,,33.145,-13.15,1.227077378,15.96156445,-0.195107774,55.439711,24.61730656,44.84028782,0,18.78184191
7911,26.801,2.622,7.322,13.207,-4.479,,,34.469,-10.385,1.362687466,15.52105524,1.580183336,53.47243704,24.46610853,44.92673536,0,18.53430728
7912,24.304,-0.003,6.633,11.417,-7.373,,,47.08,-12.25,-11.31846611,15.35762344,-0.735332001,51.93056781,29.23456717,52.24382116,0,20.85177685
7913,,10.834,,,,,,,,2.932493218,,,,,,,
7914,,0.052,,,,,,,,2.932493218,,,,,,,
7915,,-0.655,,,,,,,,2.932493218,,,,,,,
7916,,6.24,,,,,,,,2.932493218,,,,,,,
7917,,7.016,,,,,,,,2.932493218,,,,,,,
7918,,10.765,,,,,,,,2.932493218,,,,,,,
7919,,14.654,,,,,,,,2.932493218,,,,,,,
7920,,9.595,,,,,,,,2.932493218,,,,,,,
7921,,10.802,,,,,,,,2.932493218,,,,,,,
7922,,6.431,,,,,,,,2.932493218,,,,,,,
7923,12.44,13.538,,,-10.273,-8.316,,,5.83,2.932493218,,,,,,,
7924,13.816,10.32,,,-5.762,-3.379,,,-3.408,2.932493218,,,,,,,
7925,19.948,7.607,,,-10.905,-9.314,,,-2.305,2.932493218,,,,,,,
7926,18.482,11.284,,,-12.796,-10.505,,,-2.149,2.932493218,,,,,,,
7927,19.134,12.908,,,-14.027,-11.51,,,0.975,2.932493218,,,,,,,
7928,21.749,8.136,,,-5.739,-4.333,,,0.302,2.932493218,,,,,,,
7929,23.04,10.014,,,-0.918,1.651,,,0.897,2.932493218,,,,,,,
7930,24.631,6.83,,,-1.502,0.84,,,0.321,2.932493218,,,,,,,
7931,23.65,-0.267,,,-7.771,-4.742,119.301,,-5.034,2.932493218,,,,,,,
7932,18.706,1.588,,,0.06,3.478,93.994,96.05,7.195,2.932493218,,,,,,,
7933,18.928,26.821,22.569,21.409,6.087,8.308,56.422,60.841,13.808,2.932493218,,,,,,,
7934,19.56,12.833,22.07,27.962,2.787,4.789,54.377,60.569,6.808,2.932493218,,,,,,,
7935,18.484,19.533,23.072,27.571,-0.555,1.291,49.96,57.827,4.147,2.932493218,,,,,,,
7936,20.727,27.394,21.999,27.313,-4.201,-2.444,52.167,56.823,1.496,2.932493218,,,,,,,
7937,20.28,33.999,20.764,23.273,-2.152,-0.047,45.466,52.068,1.621,2.932493218,,,,,,,
7938,18.53,28.178,20.079,22.451,-1.822,0.331,37.065,43.801,3.782,2.932493218,,,,,,,
7939,16.384,41.342,36.604,19.692,1.186,3.498,32.999,40.842,1.214,2.932493218,,,,,,,
7940,17.194,30.462,18.886,19.923,-7.183,-4.923,35.236,40.408,-6.967,2.932493218,,,,,,,
7941,15.416,26.3,18.79,19.457,-4.532,-2.138,31.422,36.421,-4.65,2.932493218,,,,,,,
7942,13.545,36.23,15.75,17.807,-10.211,-7.717,43.633,49.842,-10.057,2.932493218,,,,,,,
7943,11.661,37.405,15.634,18.066,-4.058,-1.661,38.275,42.38,-3.411,2.932493218,,,,,,,
